Timestamp,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max,Kp
25-05-2023 12:00,1,4.49,4.06,5.07,3.88,1.41,4.53,-1.7,-4.64,2,0.17,-2.74,3.47,337.48,1.47,359.29,1.93,-43.68,51.51,0.75,0.16,1.73,511.7,500,570.7,79144,5000,109195,2
25-05-2023 18:00,1,4.3,3.83,4.79,2.91,-3.25,4.37,-2.58,-4.39,-0.69,-0.83,-2.46,2.31,310.47,221.87,350.21,-11.28,-36.03,32.52,2.28,0.16,5.26,503.6,486.7,596.2,120772,5000,433523,3
26-05-2023 00:00,1,4.36,3.55,5.11,3.41,-1.93,4.59,0.17,-4.31,3.08,-1.94,-4.33,2.29,359.53,1.45,358.47,-26.19,-86.35,34.33,3.81,0.59,6.8,491.5,447.6,525.2,151058,28239,370212,1.667
26-05-2023 06:00,1,4.17,3.34,4.52,3,-0.5,4.26,-0.16,-3.9,3.51,0.99,-3.18,3.7,353.54,0.8,359.35,14.5,-49.6,59.18,4.51,2.89,6.74,487.8,477.1,499.7,175003,119096,280445,1.333
26-05-2023 12:00,1,4.52,3.77,4.75,3.47,0.79,4.43,-1.88,-3.85,-0.02,1.01,-3.15,4.18,328.01,5.49,351.19,13.2,-49.74,64.12,3.65,2.91,7.73,495.7,483.2,515.3,169400,126208,428851,1
26-05-2023 18:00,1,4.75,4.4,5.06,3.99,2.23,4.7,-1.59,-3.71,2.56,-1.05,-3.97,1.28,341.97,0.24,359.77,-13.03,-56.69,15.64,2.74,1.66,5.75,505.9,493.1,533.3,127769,78100,341072,1.333
27-05-2023 00:00,1,5.08,4.78,5.34,3.13,-0.49,5.01,-3.19,-5.02,-0.08,0.64,-3.76,3.59,315.59,31.61,354.79,7.21,-46.58,44.41,2.8,1.22,13.62,534.4,519.1,582.7,124425,74719,659083,0.667
27-05-2023 06:00,1,5.07,4.69,5.39,3.75,0.51,4.98,-1.97,-3.9,1.34,2.34,-4.33,4.64,331.42,1.58,356.52,27.58,-60.93,59.44,12.13,4.69,13.46,564.7,523.2,570.7,570228,279878,674412,0.667
27-05-2023 12:00,1,5.07,4.8,5.38,3.96,2.69,4.98,-2.28,-3.21,-0.92,-0.21,-3.19,3.97,330.7,316.79,346.04,-2.44,-38.81,49.92,12.27,0.82,13.37,560.2,502.7,568.2,588715,70563,670066,0.333
27-05-2023 18:00,1,4.98,4.54,5.13,3.78,1.99,4.74,-1.52,-3.1,1.54,-2.69,-3.97,-0.49,340.56,5.91,357.7,-32.87,-58.44,-5.82,3.82,1.37,6.61,493.2,452.6,510.4,217177,48555,479232,1
28-05-2023 00:00,1,5.1,4.23,5.71,1.03,-1.74,4.36,1.43,-1.81,3.39,-4.68,-5.13,-0.87,57.97,8.91,340.47,-65.2,-79.55,-10.64,5.86,3.87,10.31,470.9,448.1,503.5,139498,67613,608534,2.667
28-05-2023 06:00,1,5.43,4.83,5.89,1.43,-0.75,4.07,-0.14,-4.4,4.27,-4.85,-5.44,-0.52,1.76,2.77,354.99,-63.6,-88.1,-5.7,4.17,2.86,6.42,454.9,437,475.2,136126,75034,391784,2
28-05-2023 12:00,1,4.79,3.76,5.94,2.83,-1.33,5.07,-2.04,-4.45,1.56,2.14,-5.01,4.79,325.94,0.89,359.39,26.62,-71.38,72.57,6.2,2.74,8.18,463.5,441,482.4,370342,107991,502840,3
28-05-2023 18:00,1,4.97,3.74,5.84,3.32,-2.8,5.36,-2.08,-4.86,4.41,-1.22,-4.02,2.33,343.99,6.35,350,-13.88,-68.51,27.13,6.44,3.44,8.13,460.1,440.2,483.1,378831,121296,515785,1.667
29-05-2023 00:00,1,4.99,4.8,5.21,3.91,1.67,4.75,-2.96,-4.62,1.42,-0.32,-2.33,2.09,322.23,8.3,348.27,-3.74,-28.35,25.13,6.51,2.78,7.85,460.8,432.1,484,424638,120158,540900,0.667
29-05-2023 06:00,1,5.17,4.88,5.41,2.69,0.24,4.97,-4,-5.21,-1.59,0.88,-2.56,3.56,307.9,272.61,341.79,9.85,-29.49,42.51,4.52,2.68,6.95,438.9,425.8,485.4,268683,81274,533351,0.333
29-05-2023 12:00,1,5.47,4.76,6.67,4.28,2.03,5.65,-2.52,-5.13,1.22,1.16,-3.15,4.61,332.99,0.52,357.01,12.84,-35.06,50.34,2.8,0.1,5.97,424.3,386.9,504.5,106668,5000,397650,0.667
29-05-2023 18:00,1,5.91,5.27,6.4,2.4,-1.15,5.59,-5.1,-6.25,0.85,0.61,-4.25,4.34,301.06,1.64,357.17,5.77,-50.22,43.81,3.02,0.15,4.75,415.7,375.2,429.5,118691,5000,371341,1
30-05-2023 00:00,1,6.59,6.33,6.91,0.76,-0.71,4.08,-6.05,-6.82,-4.73,1.9,-2.86,4.29,280.1,263.1,309.6,16.7,-25.12,41.19,2.62,0.38,4.49,388.3,376.5,500.6,20958,5788,380791,0.667
30-05-2023 06:00,1,7.21,6.82,7.65,-0.22,-2.86,1.46,-6.69,-7.35,-4.85,1.99,-2.53,4.83,265.79,242.56,282.41,16.05,-21.65,43.34,3.1,2.39,5.15,379.8,366,395.3,9555,6581,20889,0.667
30-05-2023 12:00,1,6.59,5.61,7.78,1.16,-1.26,3.7,-4.71,-6.42,-0.61,3.56,-4.54,7.06,286.14,249.83,325.28,32.75,-50.72,82.26,2.25,1.24,4.5,374.6,362.4,412.3,13863,5000,365263,0.667
30-05-2023 18:00,1,5.14,3.44,6.27,1.16,-2.96,4.6,-3.79,-5.51,2.61,-2.73,-5.45,2.14,291.67,14.54,356.35,-30.62,-82.44,25.79,3.52,1.14,5.94,392,385.2,428.3,44638,26538,169754,1.333
31-05-2023 00:00,1,7.42,4.99,8.27,1.99,-1,7.17,-5.2,-7.22,-1.99,-0.22,-6.79,5.4,296.26,253.92,336.62,-1.98,-72.58,45.6,4.29,1.45,6.29,379.1,337.6,394.4,30765,7880,68858,2.333
31-05-2023 06:00,1,6.98,5.17,7.61,2.82,-2.26,5.53,-4.83,-7.31,-1.02,0.42,-5.75,6.78,295.48,237.73,342.75,3.58,-70.28,67.57,4.21,1.5,6.35,376.5,350.3,390.8,44837,9318,80500,2.333
31-05-2023 12:00,1,6.9,5.46,7.54,2.6,-4.94,6.45,-5.01,-7.26,3.47,-1.75,-6.91,4.62,293.18,114.79,338.01,-14.61,-74.71,42.26,5.28,3.15,6.81,376.9,368.7,403.1,59479,37116,129558,2.333
31-05-2023 18:00,1,7.52,5.9,8.59,2.53,-3.03,5.74,-2.97,-7.85,4.82,-4.88,-7.89,5.21,314.21,9.26,350.21,-43.09,-86.8,39.41,6.14,4.32,7.29,394.6,371.1,412.3,72408,50490,132778,2.333
01-06-2023 00:00,1,7.46,6.25,9.33,4.06,-1.68,7.61,-0.58,-7.32,5.19,-3.42,-9.22,5.18,345.55,1.46,358.77,-27.21,-82.93,49.01,6.77,5.24,8.12,404.9,385.4,437.7,103041,77776,172173,3.667
01-06-2023 06:00,1,7.36,2.48,8.99,2.59,-3.96,5.44,-4.6,-7.1,4.8,0.73,-7.61,6.85,304.17,3.77,348.08,6.49,-61.15,74.37,6.22,3.24,9.52,432.8,410.6,474.4,131648,76778,313254,3.667
01-06-2023 12:00,1,4.72,3.91,6.79,2.72,-0.8,4.54,-2.3,-4.19,0.76,-2.47,-6.2,1.54,322.18,1.1,358.91,-32.3,-76.27,19.39,6.39,3.08,7.59,474.9,432.3,493.7,227458,132163,289101,3
01-06-2023 18:00,1,4.64,4.15,5.19,3.83,1.82,4.49,-1.77,-3.96,0.19,-1.84,-3.16,1,333.67,1.98,358.37,-23.57,-40.15,12.65,3.76,3.08,6.65,444.5,429,477.7,148797,82577,249765,2.333
02-06-2023 00:00,1,3.96,3.01,5,2.33,-1.91,3.85,-2.17,-4.84,1.58,-1.98,-3.62,-0.07,315.98,3.61,358.12,-28.72,-66.87,-1.27,4.24,3.48,4.97,415.9,391.1,444.9,67113,49179,154737,2
02-06-2023 06:00,1,3.78,2.81,4.08,2.53,-0.2,3.55,-2.47,-3.5,-1.05,-0.53,-2.98,1.38,314.44,265.61,342.47,-8.51,-60.5,21.86,3.18,2.22,4.68,387.1,381.1,399.1,49436,39246,63476,1.333
02-06-2023 12:00,1,3.61,3.11,3.87,3.18,1.43,3.61,-1.68,-2.89,-0.56,0.15,-2.13,1.54,332.58,298.07,350.68,2.33,-40.03,26.24,2.06,1.09,2.74,382,376.2,389.1,55171,39894,70689,0.667
02-06-2023 18:00,1,3.47,3.03,3.7,0.57,-1.73,2.36,-2.63,-3.4,-0.86,-1.55,-3.23,0.68,278.91,215.42,321.94,-26.01,-67.71,11.48,1.48,0.14,2.76,367.6,349.6,406.4,31902,5088,57192,1
03-06-2023 00:00,1,4.64,2.35,5.96,0.42,-1.99,2.65,3.59,-2.63,5.86,2.38,-2.28,3.97,77.24,57.08,316.73,31.83,-40.72,74.82,1.34,0.13,4.69,357.5,341.3,423.9,8047,5000,76909,1
03-06-2023 06:00,1,4.62,1.9,5.85,0.21,-1.4,1.64,4.01,-1.45,5.8,2.1,-2.76,4.55,84.44,13.79,337.96,31.44,-30.46,86.92,2.04,0.65,4.62,344.4,327.7,464.2,11269,6348,187111,0.667
03-06-2023 12:00,1,2.15,1.2,2.69,0.22,-1.75,1.61,0.29,-2.26,1.48,1.49,-2.22,2.48,39.46,0.73,357.77,57.81,-78.9,84.83,5.53,2.54,18.59,320.5,296.9,379,19862,14782,1140532,0.333
03-06-2023 18:00,1,3.96,2.28,8.25,1.08,-2.03,3.59,-2.39,-6.22,1.43,1.32,-2.86,8.1,294.23,2.62,354.33,19.25,-37.49,82.9,7.36,2.88,9.86,325,297.1,343.6,13562,7933,58179,0.667
04-06-2023 00:00,1,7.76,6.32,8.73,-2.79,-5.57,2.31,5.68,-2.07,7.26,0.25,-6.9,8.57,106.33,7,354.11,1.77,-69.68,82.03,10.11,6.37,21.49,330.8,318.1,352.1,20745,12711,61005,2
04-06-2023 06:00,1,8.26,5.82,9.85,-1.37,-8.14,1.93,-4.02,-8.66,4.41,0.49,-6.6,9.62,240.92,48.29,289.27,3.65,-56.82,82.88,15.78,5.96,24.65,338.1,310.3,357.3,40759,21531,88370,2
04-06-2023 12:00,1,10.1,8.13,11.84,-1.33,-5.11,1.28,-5.18,-11.55,-1.43,7.44,-11.46,9.78,254.8,216.43,290.25,47.77,-76.24,78.09,8.21,4.85,13.76,338.1,324.1,348.9,19378,10930,35097,1.333
04-06-2023 18:00,1,8.23,2.01,10.5,-2.27,-8.84,2.42,1.88,-9.1,9.69,0.9,-8.84,6.02,153.53,76.53,288.9,6.9,-77.16,76.13,5.19,2.4,10.82,361.4,337.2,377.8,60629,11838,174114,4
05-06-2023 00:00,1,7.94,7.21,8.67,-7.37,-8.04,-4.03,2.9,-1.4,6.03,-0.97,-3.42,2.47,160.97,122.98,189.29,-7,-27.96,17.32,2.36,0.75,3.69,364.8,328.7,450.2,82769,5000,186188,0.333
05-06-2023 06:00,1,8.03,6.51,8.82,-4.62,-6.5,1.02,5.55,3.6,7.98,2.15,-4.61,5.33,124.56,76.23,147.46,15.53,-43.02,48.9,6.36,1.8,8.61,421.6,399.5,451.5,105343,64095,150397,1
05-06-2023 12:00,1,8.97,7.61,9.61,-5.23,-6.13,-1.94,6.63,4.56,7.85,2.92,-3.32,6.07,126.67,108.61,137.4,18.86,-26.47,46.21,5.17,3.26,8.12,400.4,374,412.6,82957,52933,110358,0.333
05-06-2023 18:00,1,9.24,7.23,10.71,-4.94,-6.77,1.74,6.78,1.96,8.77,3.3,-5.91,7.4,119.28,47.97,141.17,19.69,-45.42,70.52,5.74,3.39,10.24,372.7,345.7,393.3,59790,30983,102448,1.667
06-06-2023 00:00,1,7.87,5.1,9.02,-0.23,-4.58,2.92,4.04,-4.43,8.6,4.74,-7.55,8.27,94.85,27.8,322.16,36.54,-78.98,73.16,7,4.28,11.09,368.2,341.7,388.1,60577,30217,95881,2.667
06-06-2023 06:00,1,6.34,3.46,8.97,-1.4,-5.65,4.25,4.18,-1.68,8.7,-1.38,-4.48,3.75,100.83,1.89,353.02,-12.02,-60.21,28.38,4.86,2.1,6.67,391.2,371.4,423.1,100409,57385,155981,1
06-06-2023 12:00,1,4.68,1.82,5.95,-2.36,-4.46,2.59,2.9,-1.87,4.94,2.22,-1.68,4.38,123.64,26.35,310.12,29.11,-23.46,76.42,2.49,1.24,5.34,391.9,377.9,418.1,76685,48677,131540,2
06-06-2023 18:00,1,5.46,3.34,6.1,-1.53,-3.94,3.13,3.84,-2.36,5.09,3.23,-0.75,4.79,106.91,17.16,341.49,37.82,-7.58,85.79,1.88,0.5,4.4,399.7,378.1,416.4,68112,15582,117350,0.667
07-06-2023 00:00,1,5.27,4.66,5.78,-1.26,-3.73,1.8,4.85,1.81,5.73,0.92,-1.27,4.18,106.58,65.75,144.23,9.87,-14.18,60.24,1.77,0.14,6.36,418,349.6,473.4,69568,5000,384424,0.333
07-06-2023 06:00,1,4.59,4.33,5.62,-2.82,-4.61,-0.37,3.29,-1.85,4.57,-0.56,-3.8,2.64,136.68,91.14,213.81,-6.97,-50.67,34.19,5.79,4.64,6.4,467.4,461.7,480.3,267363,234641,466871,0.333
07-06-2023 12:00,1,4.48,3.88,4.99,-2.03,-4.1,0.33,3.65,0.76,4.6,-0.26,-2.89,3.57,119.35,85.27,167.69,-3.5,-40,54.33,5.09,0.39,6.47,464.2,327.2,476.3,238324,5000,470391,0.667
07-06-2023 18:00,1,5.04,4.54,9.87,-2.93,-5.72,2.35,3.66,1.06,9.45,0.15,-3.27,4.95,121.74,70.8,164.95,1.79,-38.02,40.15,5.85,0.38,7.97,461.4,328.5,474.3,239497,5000,486107,0.667
08-06-2023 00:00,1,8.01,6.96,9.11,-1.52,-6.87,6.24,7.13,0.81,8.68,0.5,-4.94,5.51,100.85,14.03,166.77,3.78,-44.91,41.14,5.21,1.17,8.06,364.5,321.2,419.5,45456,9789,126984,1.667
08-06-2023 06:00,1,6.08,5.03,7.01,-4.83,-6.14,-1.8,1.16,-3.11,4.09,-3.3,-5.47,-1.52,166.69,113.92,234.66,-33.25,-59.52,-17.22,2.67,0.87,5.4,456.5,316.8,462.9,186244,7473,286239,1
08-06-2023 12:00,1,5.01,3.54,5.83,-3.67,-4.73,-1.24,3.28,-0.12,4.55,-0.61,-2.66,2.63,140.56,106,181.18,-7.05,-27.85,31.45,4.27,1.67,7.43,338.2,319.3,381.6,36956,8169,265015,1.667
08-06-2023 18:00,1,4.98,3.12,5.49,-2.79,-4.3,2.21,3.39,0.96,5.18,1.53,-3.41,3.08,126.37,62.3,163.13,19.39,-39.33,40.39,4.54,2,8.14,316.9,303.3,360.7,19227,11303,284626,1
09-06-2023 00:00,1,4.87,4.3,5.32,-2.01,-2.88,1.36,3.93,1.79,5.12,0.23,-4.79,3.39,111.37,48.91,126.18,2.68,-66.01,39.82,2.63,1.74,5.28,462.3,312.5,464.5,182598,12110,223911,1
09-06-2023 06:00,1,3.75,3.32,4.31,-1.8,-3.18,0.92,3.16,2.62,3.68,0.54,-0.54,1.88,115.26,70.83,137.88,8.53,-7.55,32.14,4.29,1.58,22.45,342.6,277.9,464.5,117728,7908,1258615,0
09-06-2023 12:00,1,4.78,3.46,6.2,-2.16,-4.12,-0.71,3.29,1.83,4.52,-0.78,-4.59,1.31,126.81,97.15,150.42,-9.27,-55.09,18.07,11.43,8.16,22.64,292.3,287.1,364.1,17201,10136,1239986,0
09-06-2023 18:00,1,3.64,1.57,5.9,0.52,-1.53,2.88,-0.32,-3.72,4.99,0.06,-5.18,4.62,311.7,9.52,353.02,0.92,-84.9,86.1,11.31,6.84,19.34,300.6,295.3,309.5,21640,9740,30193,1.667
10-06-2023 00:00,1,3.82,2.03,4.73,1.36,-1.61,2.69,-1.57,-3.99,1.3,2.8,-2.53,3.89,318.47,3.88,354.91,46.29,-64.14,84.9,9.24,6.57,13,303.6,296.9,311.2,20208,16173,26453,0.667
10-06-2023 06:00,1,4.37,1.45,5.83,0.5,-1.87,2.89,-3.54,-5.37,-0.47,-0.87,-3.75,3.12,284.9,236.04,343.1,-16.83,-55.38,45.07,8.45,6.34,13.37,304.7,293.3,313.8,20370,15488,25739,0.333
10-06-2023 12:00,1,4.05,1.39,5.42,0.52,-2.13,3.03,-3.53,-4.58,1.35,0.07,-2.95,2.72,280.28,26.54,350.24,1.25,-48.95,59.34,11.76,8.89,15.87,308.6,303.9,317.3,16507,11159,19974,1.333
10-06-2023 18:00,1,3.11,2.21,11.46,0.88,-1.22,3.83,-2.89,-4.48,-0.3,-0.03,-2.47,10.28,291.2,245.48,342.11,-0.51,-51.87,76.92,19.44,13.84,29.52,315.9,310.4,326.9,15175,12470,18277,1.333
11-06-2023 00:00,1,12.62,5.42,15.19,-1.9,-6.71,4.16,6.36,-5.45,13.8,6.23,-8.41,14.59,93.38,15.28,334.84,39.77,-48.25,86.49,10.88,3.9,33.48,357.9,323.7,389.2,77416,11716,227729,2.333
11-06-2023 06:00,1,9.15,4.76,12.61,-5.24,-7.73,0.56,6.58,-7.38,12.25,-0.32,-6.5,7.44,136,85.7,278.44,-1.83,-59.61,80.63,12.37,8.47,15.86,397.5,377.1,421.6,152469,104899,242795,2.333
11-06-2023 12:00,1,9.67,8.27,11.42,-3.88,-7.07,0.44,7.73,1.42,10.75,-0.56,-8.38,5.57,116.1,84.76,143.13,-3.26,-76.33,34.46,8.82,6.33,10.18,418.6,400.2,434.6,137232,115828,170726,2
11-06-2023 18:00,1,7.52,5.01,9.56,-4.51,-6.72,-0.09,5.09,-1.04,8.6,0.99,-3.17,5.63,133.88,89.4,189.64,7.11,-23.03,63.03,8.86,6.75,10.46,432,426.4,456.8,143150,118189,175011,1.667
12-06-2023 00:00,1,6.1,3.42,7.43,-4.46,-6.46,-0.73,1.89,-2.65,6.58,2.51,-0.76,5.63,153.92,98.08,215.74,24.85,-8.42,53.97,7.73,5.21,9.6,431.2,418.1,467.8,134026,111256,206812,1.333
12-06-2023 06:00,1,6.78,5.46,7.17,-5.49,-6.84,2.98,1.35,-5.82,6.77,2.03,-2.69,5.53,161.69,60.5,247.32,17.54,-25.15,51.78,6.03,4.16,7.26,447.2,432.8,465.3,177868,109571,219165,1.333
12-06-2023 12:00,1,7.21,5.81,8.15,-3.14,-6.18,2.78,6.2,-5.69,8.12,0.21,-4.43,4.87,126.01,65.49,246.04,1.65,-37.51,47.65,6.13,4.11,8.04,447.9,427,484.8,173369,122283,234606,2.333
12-06-2023 18:00,1,7.01,6.18,7.69,-2.99,-6.53,1.33,5.71,3.12,7.49,0.11,-4.19,4.8,113.44,76.06,151.42,0.86,-37.27,41.5,6.14,4.37,8.08,450.1,423.5,483.7,181024,109359,256806,1.333
13-06-2023 00:00,1,6.84,6.19,7.89,-1.02,-5.31,3.5,6.14,3.14,7.6,1.75,-2.54,5.36,99.37,60.63,134.61,14.03,-19.56,53.95,6.19,5.38,8.23,464.9,445.8,483.2,177237,136590,247029,1
13-06-2023 06:00,1,7.53,6.73,7.96,-3.05,-5.05,-0.29,6.64,5.04,7.69,-1.13,-3.23,1.5,113.91,92.19,132.38,-8.55,-25.67,11.19,5.47,4.04,5.99,450.2,428.9,464.6,160313,103215,198756,1.333
13-06-2023 12:00,1,6.44,5.32,6.92,-4.26,-6.61,1.47,4.12,-0.4,5.67,0.76,-6.01,4.29,136.25,67.91,183.74,6.57,-77.95,39.71,4.26,0.9,6.23,425.9,380.8,439,128525,22363,159774,1.333
13-06-2023 18:00,1,6.48,5.21,6.98,-4.58,-6.26,-0.72,3.64,0.91,5.31,-0.37,-4.32,5.1,139.28,103.47,164.77,-3.14,-55.24,56.1,1.13,0.22,5.25,394.5,377.1,420.7,53192,8701,149336,0.667
14-06-2023 00:00,1,5.8,4.1,6.45,-4.23,-6.22,0.66,1.03,-4.04,4.26,1.73,-4.47,5.49,165.36,61.55,228.73,16.99,-65.29,74.49,1.72,0.1,5.36,416.2,325.6,463.8,40103,5000,207893,2.667
14-06-2023 06:00,1,5.32,4.93,5.9,-4.58,-5.61,-2.18,0.77,-3.7,4.45,0.79,-2.9,2.87,167.97,116.53,226.22,8.76,-34.8,33.53,3.02,0.1,6.59,445.1,386.8,471.3,154201,5000,349288,0.333
14-06-2023 12:00,1,5.23,4.9,5.68,-4.53,-5.06,-3.02,2.33,-0.58,4.58,1.04,-1.57,3.67,151.35,123.39,184.11,11.8,-16.88,43.34,5.69,0.53,6.87,467.1,457.9,476.7,251895,16796,459317,0.333
14-06-2023 18:00,1,5.55,5.18,5.91,-4.34,-5.15,-0.84,2.83,0.35,5.52,0.72,-3.45,3.14,140.77,98.2,172.26,7.33,-37.89,36.07,3.13,0.1,6.81,465.7,368.3,492.1,203769,5000,459004,0.333
15-06-2023 00:00,1,5.86,5.4,6.19,-4.72,-5.92,-2.35,1.92,-3.34,5.15,-0.51,-4.85,2.76,161.33,113.3,227.12,-5.07,-55.62,28.71,3,0.36,5.36,461.9,326.5,467.6,198992,5000,254983,1.333
15-06-2023 06:00,1,8.17,5.76,11.39,-6.22,-8.22,-2.49,4.64,-1.46,7.44,-3.48,-7.79,4.48,144.25,116.94,185.07,-23.26,-46.67,40.9,2.96,0.63,20.91,371.8,322.8,464.4,34117,5000,209510,1.333
15-06-2023 12:00,1,14.49,1.86,17.94,7.39,-13.59,14.39,-7.29,-14.89,6.73,-4.75,-10.71,8.98,313.45,0.76,357.35,-18.67,-57.98,41.32,20.95,12.4,49.35,404.4,361.6,479,80094,21634,289065,4.333
15-06-2023 18:00,1,15.87,10.98,19.88,10.92,-4.8,14.87,-9.49,-13.65,5.67,-4.06,-10.86,12.44,313.84,114.21,336.62,-15.07,-50.12,69.81,11.59,0.22,16.78,493.2,435,673.6,250605,10578,730383,5
16-06-2023 00:00,1,10.19,6.63,13.85,4.84,-3.95,10.03,-4.01,-11.2,5.45,-5.25,-12.67,9.36,315.5,1.11,355.61,-39.11,-76.16,52.74,14.75,0.1,17.87,605.8,465.6,640,384656,5000,647980,4.667
16-06-2023 06:00,1,7.45,5.87,8.02,2.98,-3.4,6.65,-4.52,-7.42,3.88,-3.02,-7.13,6.56,307.27,2.92,357.73,-25.56,-69.93,72.65,0.14,0.1,4.89,610.5,465.6,610.5,5000,5000,238323,4
16-06-2023 12:00,1,6.3,5.22,8.3,5.08,-4.23,7.04,-2.9,-7.97,2.47,0.12,-5.66,4.03,323.2,0.44,359.47,0.95,-49.08,41.18,0.18,0.1,6.89,610.5,466.1,610.5,5000,5000,492897,4
16-06-2023 18:00,1,6.51,5.42,7,5.9,2.48,6.83,-1.7,-5.25,3.3,-0.63,-3.33,2.75,343.05,0.42,359.11,-5.35,-31.78,27.95,0.17,0.1,3.42,600.9,474,610.5,11469,5000,178340,2.667
17-06-2023 00:00,1,5.23,3.79,6.74,2.75,-2.18,5.4,-3.65,-6.7,1.24,-0.12,-2.7,2.45,304.47,0.74,358.07,-1.45,-32.19,27.28,0.21,0.1,4.27,590.9,472.8,610.5,13593,5000,211470,2.333
17-06-2023 06:00,1,3.43,1.68,4.19,2.1,0.37,4.02,-1.89,-3.38,1.76,-0.08,-2.62,2.96,320.57,6.89,357.86,-1.28,-41.29,67.77,1.65,0.27,2.77,501,496.8,538.2,146695,5000,258982,2
17-06-2023 12:00,1,3.32,1.75,3.73,2.35,-1.27,3.34,-1.15,-3.37,1.14,-1.29,-3.15,0.57,330.56,0.75,357.66,-24.68,-65.07,10.24,3.41,1.22,4.16,495.2,485.6,511.7,156626,126488,265362,1.667
17-06-2023 18:00,1,2.91,1.49,3.49,1.16,-2.46,2.96,-0.39,-2.33,0.65,-2.23,-3.23,0.09,333.25,0.48,359.18,-49.92,-87.11,1.8,4.39,3.9,7.11,488.5,482,493.3,177027,155451,239703,2
18-06-2023 00:00,1,3.16,1.12,4.45,-0.04,-2.13,2.33,-1.21,-4.04,0.88,-2.37,-3.89,2.95,266.18,27.14,344.97,-53.38,-84.49,75.8,6.84,4.75,9.43,486.8,452.2,501.8,222828,151122,365474,2.667
18-06-2023 06:00,1,3.82,1.04,5.07,1.68,-1.37,2.86,-1.15,-4.42,2.14,-2.56,-4.08,1.31,314.53,3.24,356.38,-41.11,-80.34,42.58,2.49,0.47,6.45,409.6,387.5,464.6,120581,5993,375804,1.333
18-06-2023 12:00,1,5.38,4.63,5.91,0.27,-2.45,2.43,-3.22,-4.79,3.04,-4.22,-5.55,0.94,273.63,79.1,347.85,-51.42,-85.3,11.63,3.54,2.59,5.98,392.1,379.5,405.3,39310,9987,106688,1.667
18-06-2023 18:00,1,5.68,3.78,6.17,1.67,-2.11,3.86,-3.46,-5.45,3.79,-3.69,-5.63,-1.03,295.35,118.81,335.26,-41.7,-77.71,-11.64,4.57,3.45,6.23,390.9,382.7,409.3,45501,20904,78255,3
19-06-2023 00:00,1,5.74,4.65,6.58,2.83,-0.6,6.07,-4.27,-6.3,5.23,-1.38,-5.52,3.47,314.84,1.42,355.71,-13.51,-72.05,36.19,5.37,2.76,6.75,395.1,383.3,424.1,67887,46139,108831,2.333
19-06-2023 06:00,1,7.12,6.39,8.25,4.9,2.03,6.81,-4.48,-7.06,-0.76,-1.1,-5.39,6.17,317.07,289.09,349.82,-8.71,-55.85,61.17,3.74,1.37,5.55,403.4,390.2,416.8,80441,61757,107813,1.667
19-06-2023 12:00,1,6.94,5.05,8.11,2.39,-2.43,7,-4.74,-7.53,1.68,-1.81,-5.89,5.28,300.28,0.97,356.76,-13.98,-80.07,54.4,5.04,2.92,10.76,421.3,392.1,466.3,113705,73909,231261,2.333
19-06-2023 18:00,1,5.03,4.14,5.76,-0.26,-5.21,2.81,-3.42,-5.32,0.05,-2.87,-4.39,2.44,266.59,177.58,328.21,-35.9,-57.94,30.16,7.17,6.65,10.65,456.8,448.6,501.7,207406,179227,382766,3.333
20-06-2023 00:00,1,7.09,4.94,7.64,1.91,-3.2,5.57,-5.78,-7.32,-0.52,-0.08,-4.52,5.15,287.78,190.45,339.01,-0.59,-64.13,47.46,6.54,1.26,8.69,449.2,419.6,475.1,176984,66936,377026,2.667
20-06-2023 06:00,1,7.44,7.05,7.86,1.42,-4.53,6.57,-6.51,-7.6,2.79,-0.07,-6.35,5.07,288.59,4.56,357.87,-0.52,-63.03,41.59,6.45,0.6,9.7,452,412.5,474.3,173730,15620,354347,1
20-06-2023 12:00,1,6.94,5.88,7.6,3.18,-0.42,6.5,-5.62,-6.66,0.42,0.51,-5.28,4.32,301.68,16.01,351.96,4.24,-52.74,38.43,3.25,0.95,5.92,409.3,395.9,444.8,75675,46053,373137,2
20-06-2023 18:00,1,5.99,4.43,7.08,2.95,-0.81,5.01,-1.49,-6.54,4.85,-2.76,-6.2,5.47,341.06,3.34,357,-29.54,-79.81,72.65,3.82,1.84,9.42,427.6,406.6,458.9,111925,56157,251429,1.667
21-06-2023 00:00,1,5.77,4.64,6.95,3.23,-1.79,5.88,3.21,-5.04,5.81,-0.25,-5.49,5.16,37.14,2.57,357,-2.51,-71.72,58.09,4.25,2.93,11.15,427.7,399.5,457.9,128124,74624,231645,2
21-06-2023 06:00,1,5.8,4.59,7.35,3.34,-0.93,5.44,0.57,-3.41,5.21,4.47,0,6.09,5.77,1.39,359.04,46.65,0.02,75.35,8.65,3.91,10.33,449.6,414.5,462.8,200517,119045,250642,1
21-06-2023 12:00,1,6.18,5.27,7.57,3.15,-0.92,5.03,0.93,-3.45,4.64,4.64,1.72,6.45,19.42,0.84,356.84,51.4,17.89,75.38,6.11,5.5,9.41,461.6,445.8,478.7,195419,168134,422924,1
